id,open_at,close_at,meridian,day_of_week,hospital_id
135,9:00,10:00,0,0,217
136,9:00,12:00,0,0,219
137,10:00,12:00,0,0,223
138,10:00,13:00,0,0,224
139,0:00,12:00,0,0,225
140,9:00,12:00,0,0,226
141,9:00,12:00,0,0,227
142,9:00,13:00,0,0,231
143,9:00,10:00,0,0,232
144,10:00,13:00,0,0,234
145,9:00,13:00,0,0,236
146,8:00,12:00,0,0,237
147,10:00,12:00,0,0,241
148,11:00,12:00,0,0,242
149,10:00,12:30,0,0,243
150,10:00,13:00,0,0,246
151,9:30,14:30,0,0,248
152,10:00,13:00,0,0,249
153,9:00,13:00,0,0,250
154,9:00,12:30,0,0,251
155,9:00,13:00,0,0,252
156,9:00,12:00,0,0,253
157,10:00,13:00,0,0,256
158,9:00,12:00,0,0,257
159,9:00,12:00,0,0,260
160,9:00,11:00,0,0,262
161,10:00,13:00,0,0,263
162,11:00,12:00,0,0,264
163,9:00,12:00,0,0,266
164,10:00,11:00,0,0,268
165,8:00,9:00,0,0,270
166,10:00,12:00,0,0,271
167,9:00,12:00,0,0,272
168,9:30,12:00,0,0,273
169,8:30,12:00,0,0,274
170,9:00,12:00,0,0,279
171,10:00,13:30,0,0,280
172,12:30,13:30,0,0,281
173,0:00,12:00,0,0,283
174,0:00,12:00,0,0,284
175,9:00,12:00,0,0,285
176,8:00,12:30,0,0,286
177,9:00,12:00,0,0,288
178,12:00,13:00,0,0,289
179,10:00,13:00,0,0,290
180,9:00,12:00,0,0,291
181,9:00,12:00,0,0,293
182,12:00,13:00,0,0,294
183,9:00,12:30,0,0,295
184,10:00,13:00,0,0,296
185,9:00,10:00,0,0,297
186,9:00,11:00,0,0,300
187,10:00,13:00,0,0,301
188,10:00,12:00,0,0,302
189,9:00,10:00,0,0,303
190,7:00,12:00,0,0,305
191,10:30,12:00,0,0,306
192,12:00,13:00,0,0,311
193,9:00,11:00,0,0,312
194,9:00,11:30,0,0,313
195,8:00,11:00,0,0,314
196,9:00,11:00,0,0,315
197,11:00,13:00,0,0,317
198,9:00,12:00,0,0,318
199,10:00,12:00,0,0,319
200,10:00,12:00,0,0,320
201,9:00,11:30,0,0,321
202,11:00,13:30,0,0,327
203,8:30,11:30,0,0,328
204,9:00,14:00,0,0,329
205,9:00,12:00,0,0,330
206,12:00,14:00,0,0,331
207,12:30,13:30,0,0,333
208,10:00,12:30,0,0,336
209,12:00,12:30,0,0,338
210,8:30,12:00,0,0,339
211,10:00,12:00,0,0,340
212,9:00,12:00,0,0,342
213,12:00,13:00,0,0,344
214,10:00,14:00,0,0,345
215,12:00,13:00,0,0,347
216,12:00,13:00,0,0,349
217,9:00,11:00,0,0,350
218,12:00,14:00,0,0,353
219,9:00,12:00,0,0,354
220,9:00,12:00,0,0,355
221,9:00,13:00,0,0,357
222,9:00,13:00,0,0,359
223,11:00,13:00,0,0,360
224,12:00,13:00,0,0,361
225,10:00,14:00,0,0,363
226,9:00,14:00,0,0,364
227,11:00,12:00,0,0,365
228,10:00,13:00,0,0,370
229,9:00,11:00,0,0,372
230,9:00,12:00,0,0,373
231,13:00,13:30,0,0,376
232,12:00,13:00,0,0,378
233,12:30,13:30,0,0,379
234,10:00,11:00,0,0,380
235,11:00,13:00,0,0,381
236,9:00,12:00,0,0,382
237,11:00,13:00,0,0,383
238,9:00,11:00,0,0,384
239,11:00,12:00,0,0,385
240,10:00,13:00,0,0,386
241,9:00,11:30,0,0,387
242,9:00,12:00,0,0,389
243,10:15,13:00,0,0,390
244,9:00,13:00,0,0,391
245,12:00,13:00,0,0,392
246,9:00,12:00,0,0,393
247,8:30,12:30,0,0,395
248,9:00,12:30,0,0,396
249,10:00,12:00,0,0,397
250,10:00,13:00,0,0,398
251,8:00,9:00,0,0,399
252,9:00,12:00,0,0,400
253,9:00,12:00,0,0,401
254,9:00,12:00,0,0,402
255,0:00,12:00,0,0,403
256,9:30,12:30,0,0,405
257,10:00,13:00,0,0,406
258,10:45,12:45,0,0,407
259,11:00,13:00,0,0,409
260,9:00,12:00,0,0,410
261,11:00,12:00,0,0,411
262,8:00,12:00,0,0,412
263,11:00,12:00,0,0,413
264,9:00,12:00,0,0,414
265,11:00,12:00,0,0,415
266,12:00,13:00,0,0,416
267,9:00,13:00,0,0,417
268,9:00,12:00,0,0,418
269,10:00,12:00,0,0,419
270,12:00,13:00,0,0,421
271,11:00,12:00,0,0,423
272,8:00,12:00,0,0,425
273,9:00,12:00,0,0,428
274,9:00,12:00,0,0,429
275,12:00,13:00,0,0,431
276,9:00,12:30,0,0,432
277,9:30,12:00,0,0,433
278,9:00,13:00,0,0,434
279,12:00,13:00,0,0,435
280,8:00,9:00,0,0,436
281,11:30,12:30,0,0,438
282,11:00,12:00,0,0,439
283,9:00,12:00,0,0,440
284,9:30,12:30,0,0,441
285,12:00,13:00,0,0,443
286,11:00,12:00,0,0,444
287,9:00,11:30,0,0,445
288,9:00,12:00,0,0,446
289,11:30,14:30,0,0,447
290,12:00,13:00,0,0,449
291,12:00,13:00,0,0,451
292,12:00,13:00,0,0,452
293,9:00,12:00,0,0,453
294,12:00,14:00,0,0,455
295,10:00,11:00,0,0,456
296,10:30,11:30,0,0,457
297,12:00,13:00,0,0,458
298,9:00,12:00,0,0,459
299,11:00,12:30,0,0,462
300,12:00,13:00,0,0,463
301,10:00,12:00,0,0,464
302,9:30,12:30,0,0,465
303,9:00,12:00,0,0,466
304,8:30,12:30,0,0,468
305,12:00,13:00,0,0,470
306,12:30,13:00,0,0,471
307,9:30,13:00,0,0,472
308,12:00,13:00,0,0,473
309,9:00,11:00,0,0,474
310,12:00,12:45,0,0,476
311,12:00,13:00,0,0,477
312,9:00,12:00,0,0,478
313,10:30,12:30,0,0,479
314,12:30,14:30,0,0,480
315,11:30,12:30,0,0,482
316,9:00,11:00,0,0,485
317,12:00,13:00,0,0,486
318,10:00,10:15,0,0,487
319,12:00,13:00,0,0,488
320,10:00,11:00,0,0,491
321,9:00,12:00,0,0,492
322,11:00,12:00,0,0,493
323,9:00,12:30,0,0,495
324,8:30,13:00,0,0,496
325,9:00,12:00,0,0,497
326,9:00,12:00,0,0,498
327,12:00,13:00,0,0,501
328,9:00,11:00,0,0,503
329,11:45,12:45,0,0,504
330,8:45,12:45,0,0,507
331,10:00,12:00,0,0,509
332,9:00,13:00,0,0,510
333,9:00,12:00,0,0,511
334,12:00,14:00,0,0,515
335,9:00,12:00,0,0,516
336,9:00,13:00,0,0,517
337,10:30,12:30,0,0,518
338,10:30,12:30,0,0,519
339,9:00,12:00,0,0,521
340,10:00,13:00,0,0,523
341,0:00,12:00,0,0,525
342,9:00,12:00,0,0,526
343,8:00,12:00,0,0,527
344,9:00,12:00,0,0,528
345,9:00,10:00,0,0,531
346,10:00,11:00,0,0,532
347,11:30,12:30,0,0,533
348,9:00,12:30,0,0,534
349,12:00,13:00,0,0,535
350,10:00,12:00,0,0,536
351,9:30,12:30,0,0,539
352,12:00,13:00,0,0,540
353,9:00,13:00,0,0,541
354,10:00,13:00,0,0,542
355,10:00,13:00,0,0,543
356,11:30,12:30,0,0,544
357,9:00,13:00,0,0,545
358,13:00,14:00,0,0,546
359,12:00,13:00,0,0,547
360,10:00,12:00,0,0,549
361,9:00,12:00,0,0,550
362,12:15,13:00,0,0,551
363,12:00,13:00,0,0,552
364,12:00,13:00,0,0,553
365,9:00,12:00,0,0,555
366,10:30,14:00,0,0,556
367,10:00,11:00,0,0,557
368,11:30,12:00,0,0,558
369,9:00,11:00,0,0,561
370,9:00,12:00,0,0,562
371,9:30,13:00,0,0,563
372,8:30,9:30,0,0,564
373,9:00,13:00,0,0,567
374,9:00,11:30,0,0,570
375,9:00,13:00,0,0,571
376,11:30,12:30,0,0,572
377,9:00,12:30,0,0,573
378,9:00,12:00,0,0,574
379,11:00,12:00,0,0,575
380,12:30,13:00,0,0,576
381,9:00,13:00,0,0,577
382,9:00,12:00,0,0,580
383,11:30,12:00,0,0,583
384,11:30,12:00,0,0,584
385,9:00,12:00,0,0,585
386,12:00,13:00,0,0,586
387,9:00,11:00,0,0,587
388,9:00,12:00,0,0,589
389,11:00,13:00,0,0,592
390,9:00,13:00,0,0,593
391,10:00,11:00,0,0,594
392,11:30,12:00,0,0,596
393,11:30,12:00,0,0,598
394,11:30,13:00,0,0,600
395,11:00,12:00,0,0,601
396,11:30,13:00,0,0,602
397,12:30,13:30,0,0,603
398,12:30,13:00,0,0,605
399,10:00,13:00,0,0,606
400,12:00,12:30,0,0,607
401,9:30,12:30,0,0,610
402,12:00,13:00,0,0,611
403,9:00,12:00,0,0,612
404,9:00,12:00,0,0,613
405,10:00,12:00,0,0,614
406,10:00,12:00,0,0,616
407,9:30,12:30,0,0,617
408,11:00,12:00,0,0,618
409,9:00,13:00,0,0,619
410,9:00,12:30,0,0,620
411,9:00,12:00,0,0,623
412,10:00,13:30,0,0,625
413,10:00,12:00,0,0,626
414,9:00,9:30,0,0,627
415,9:00,13:00,0,0,630
416,9:00,12:00,0,0,631
417,12:00,14:00,0,0,632
418,9:00,12:00,0,0,634
419,10:00,12:00,0,0,635
420,9:00,11:30,0,0,637
421,9:00,12:00,0,0,639
422,10:00,12:00,0,0,640
423,9:00,13:00,0,0,642
424,9:00,13:00,0,0,644
425,9:00,12:00,0,0,645
426,9:00,13:00,0,0,648
427,9:30,11:30,0,0,649
428,9:00,12:00,0,0,651
429,9:00,12:30,0,0,652
430,9:00,12:00,0,0,653
431,12:30,13:00,0,0,654
432,9:00,12:00,0,0,655
433,11:00,12:00,0,0,656
434,9:00,12:00,0,0,659
435,9:00,12:00,0,0,660
436,8:00,9:00,0,0,661
437,12:30,13:00,0,0,662
438,12:00,13:00,0,0,663
439,8:30,12:00,0,0,664
440,11:00,14:00,0,0,666
441,9:00,12:00,0,0,668
442,9:00,12:00,0,0,669
443,9:00,11:30,0,0,671
444,12:00,12:30,0,0,673
445,11:00,12:00,0,0,674
446,9:00,12:00,0,0,675
447,9:00,12:00,0,0,676
448,10:00,11:00,0,0,677
449,9:00,13:00,0,0,680
450,8:45,12:15,0,0,681
451,11:00,12:00,0,0,682
452,12:00,13:00,0,0,683
453,12:00,13:00,0,0,684
454,8:30,11:30,0,0,685
455,9:00,11:00,0,0,686
456,12:00,13:00,0,0,687
457,9:00,12:00,0,0,688
458,9:00,12:00,0,0,694
459,10:00,12:45,0,0,696
460,9:00,13:00,0,0,697
461,9:00,12:00,0,0,699
462,8:45,12:30,0,0,700
463,11:00,12:00,0,0,701
464,9:00,13:00,0,0,702
465,8:00,12:00,0,0,703
466,12:00,13:00,0,0,704
467,10:00,13:00,0,0,705
468,9:00,12:30,0,0,706
469,10:00,12:00,0,0,707
470,9:30,11:00,0,0,708
471,9:30,13:00,0,0,709
472,9:00,13:00,0,0,710
473,9:00,12:00,0,0,712
474,10:00,13:00,0,0,713
475,9:00,10:00,0,0,715
476,12:00,13:00,0,0,718
477,8:30,13:00,0,0,720
478,8:00,12:00,0,0,722
479,9:15,10:00,0,0,723
480,9:00,12:00,0,0,724
481,8:45,9:00,0,0,725
482,8:30,9:00,0,0,726
483,10:00,12:00,0,0,727
484,11:00,11:30,0,0,729
485,9:30,13:00,0,0,732
486,9:00,13:00,0,0,733
487,12:00,14:00,0,0,734
488,9:00,12:00,0,0,735
489,9:00,12:00,0,0,736
490,9:00,12:00,0,0,737
491,9:00,12:00,0,0,738
492,10:00,12:30,0,0,739
493,9:00,12:00,0,0,741
494,8:45,12:30,0,0,742
495,11:00,12:00,0,0,743
496,12:00,13:00,0,0,744
497,9:00,12:00,0,0,745
498,12:30,13:00,0,0,746
499,11:00,13:00,0,0,747
500,9:00,12:00,0,0,748
501,12:00,13:00,0,0,749
502,11:00,13:00,0,0,750
503,9:00,12:00,0,0,751
504,9:00,13:00,0,0,752
505,12:00,13:00,0,0,753
506,12:00,13:00,0,0,754
507,11:00,12:00,0,0,755
508,13:00,14:00,0,0,756
509,9:00,12:00,0,0,758
510,9:00,12:30,0,0,759
511,9:30,12:00,0,0,761
512,12:00,13:00,0,0,762
513,11:00,12:00,0,0,763
514,10:00,13:00,0,0,764
515,9:00,12:00,0,0,765
516,11:00,12:00,0,0,768
517,9:00,12:00,0,0,770
518,9:00,12:00,0,0,771
519,9:00,12:00,0,0,772
520,9:00,13:00,0,0,773
521,9:00,12:30,0,0,774
522,11:30,12:30,0,0,775
523,9:00,12:30,0,0,776
524,9:00,12:30,0,0,777
525,9:10,13:00,0,0,780
526,9:00,13:00,0,0,781
527,12:00,13:00,0,0,782
528,13:00,14:00,0,0,784
529,12:00,13:00,0,0,785
530,9:00,12:00,0,0,786
531,13:30,14:30,0,0,787
532,8:00,10:00,0,0,788
533,11:00,12:00,0,0,789
534,9:00,12:00,0,0,790
535,9:30,12:30,0,0,791
536,9:00,13:00,0,0,795
537,8:30,11:30,0,0,796
538,11:00,12:00,0,0,797
539,10:30,11:30,0,0,798
540,9:00,12:00,0,0,802
541,9:00,12:00,0,0,803
542,11:00,12:00,0,0,804
543,9:00,12:00,0,0,806
544,9:00,11:00,0,0,808
545,11:00,12:00,0,0,809
546,9:00,12:00,0,0,810
547,9:00,12:00,0,0,811
548,11:00,12:00,0,0,812
549,12:00,13:00,0,0,813
550,0:00,12:00,0,0,814
551,9:00,10:30,0,0,817
552,9:00,13:00,0,0,819
553,9:30,11:00,0,0,820
554,8:30,12:00,0,0,821
555,9:30,13:30,0,0,822
556,9:00,12:30,0,0,823
557,11:00,12:00,0,0,825
558,9:00,12:00,0,0,827
559,8:00,12:30,0,0,828
560,9:00,12:30,0,0,830
561,9:00,13:00,0,0,832
562,12:00,13:00,0,0,833
563,9:00,10:00,0,0,834
564,9:00,11:00,0,0,835
565,9:00,11:00,0,0,836
566,10:00,13:00,0,0,837
567,11:00,12:00,0,0,838
568,9:30,12:00,0,0,839
569,9:00,13:00,0,0,842
570,9:00,11:00,0,0,844
571,11:30,12:30,0,0,845
572,8:30,14:30,0,0,846
573,9:00,13:00,0,0,847
574,9:00,12:00,0,0,848
575,11:00,12:00,0,0,850
576,10:00,12:00,0,0,851
577,12:00,12:30,0,0,853
578,9:00,12:00,0,0,854
579,9:00,12:30,0,0,858
580,9:00,12:00,0,0,859
581,9:00,12:00,0,0,861
582,9:00,13:00,0,0,862
583,9:00,12:00,0,0,864
584,11:30,12:30,0,0,865
585,8:30,12:00,0,0,866
586,11:30,12:00,0,0,867
587,9:00,12:00,0,0,868
588,9:00,12:30,0,0,869
589,9:30,12:00,0,0,870
590,12:00,13:00,0,0,871
591,9:00,12:00,0,0,873
592,11:30,12:00,0,0,874
593,12:15,12:45,0,0,876
594,8:00,11:00,0,0,877
595,9:00,12:30,0,0,878
596,8:30,12:00,0,0,879
597,0:00,12:00,0,0,880
598,12:00,13:00,0,0,881
599,14:00,15:00,0,0,882
600,10:35,11:50,0,0,883
601,8:30,12:00,0,0,884
602,8:30,11:30,0,0,885
603,9:00,12:00,0,0,887
604,9:00,12:00,0,0,889
605,9:00,12:00,0,0,890
606,9:00,12:00,0,0,892
607,12:00,12:30,0,0,894
608,12:15,13:00,0,0,895
609,9:00,12:00,0,0,897
610,10:00,12:00,0,0,898
611,9:00,11:30,0,0,899
612,9:00,11:30,0,0,900
613,9:00,11:00,0,0,901
614,9:00,12:15,0,0,902
615,12:00,13:00,0,0,904
616,10:00,11:00,0,0,905
617,10:00,10:30,0,0,906
618,10:00,12:00,0,0,907
619,12:00,13:00,0,0,908
620,12:00,13:00,0,0,909
621,9:00,13:00,0,0,910
622,12:30,13:00,0,0,911
623,9:30,11:30,0,0,913
624,10:00,12:00,0,0,914
625,12:15,13:15,0,0,915
626,9:00,13:00,0,0,916
627,11:00,12:00,0,0,917
628,11:30,12:30,0,0,918
629,9:00,12:00,0,0,919
630,9:00,12:00,0,0,920
631,11:30,12:00,0,0,921
632,11:00,12:00,0,0,922
633,9:00,12:00,0,0,924
634,12:00,12:00,0,0,925
635,9:00,12:00,0,0,929
636,9:30,13:15,0,0,930
637,9:00,10:00,0,0,931
638,12:00,14:00,0,0,933
639,11:00,12:00,0,0,935
640,9:00,13:00,0,0,937
641,11:00,12:00,0,0,938
642,9:00,12:00,0,0,939
643,10:00,12:30,0,0,940
644,12:00,13:30,0,0,941
645,9:00,12:00,0,0,942
646,13:00,14:00,0,0,943
647,10:00,12:30,0,0,944
648,9:00,12:00,0,0,945
649,12:00,13:00,0,0,946
650,11:00,12:00,0,0,947
651,11:00,13:00,0,0,948
652,12:00,13:00,0,0,949
653,9:00,11:00,0,0,950
654,9:00,12:00,0,0,951
655,9:00,12:00,0,0,953
656,10:00,12:00,0,0,954
657,9:30,12:30,0,0,956
658,12:00,13:00,0,0,957
659,9:00,12:00,0,0,958
660,10:00,13:00,0,0,960
661,11:30,12:00,0,0,961
662,9:00,13:00,0,0,962
663,11:40,12:10,0,0,963
664,9:00,12:00,0,0,964
665,8:00,9:00,0,0,965
666,8:30,9:30,0,0,966
667,9:00,11:00,0,0,967
668,12:00,13:00,0,0,968
669,12:00,13:00,0,0,969
670,9:00,12:00,0,0,970
671,10:00,13:00,0,0,971
672,9:00,12:00,0,0,973
673,9:00,12:00,0,0,974
674,9:00,12:00,0,0,975
675,9:00,12:00,0,0,977
676,11:30,12:00,0,0,979
677,9:00,12:00,0,0,980
678,10:00,13:00,0,0,981
679,12:00,13:00,0,0,982
680,9:00,12:00,0,0,985
681,9:00,12:00,0,0,986
682,9:00,12:00,0,0,987
683,12:30,13:00,0,0,988
684,9:00,13:00,0,0,989
685,12:00,13:00,0,0,990
686,11:30,12:00,0,0,991
687,9:00,11:00,0,0,992
688,9:00,12:00,0,0,993
689,11:30,12:30,0,0,995
690,11:30,13:00,0,0,996
691,12:00,13:00,0,0,997
692,10:00,12:00,0,0,998
693,9:00,12:00,0,0,999
694,12:30,13:00,0,0,1001
695,9:00,12:00,0,0,1002
696,9:00,12:00,0,0,1003
697,9:45,11:15,0,0,1006
698,11:30,12:00,0,0,1007
699,9:00,12:00,0,0,1009
700,9:00,11:30,0,0,1010
701,8:30,12:00,0,0,1011
702,10:00,12:00,0,0,1012
703,8:00,12:00,0,0,1013
704,9:00,12:00,0,0,1014
705,9:00,11:00,0,0,1015
706,10:00,12:00,0,0,1016
707,8:45,12:30,0,0,1017
708,11:30,12:30,0,0,1019
709,12:00,12:30,0,0,1020
710,11:30,12:00,0,0,1022
711,8:30,12:00,0,0,1023
712,11:30,12:30,0,0,1024
713,8:30,9:00,0,0,1027
714,9:00,13:00,0,0,1029
715,9:30,13:00,0,0,1030
716,12:30,13:00,0,0,1034
717,13:00,15:00,0,0,1035
718,9:00,12:00,0,0,1036
719,11:00,12:00,0,0,1037
720,12:00,13:00,0,0,1038
721,9:00,11:00,0,0,1039
722,11:45,12:15,0,0,1040
723,9:00,12:00,0,0,1041
724,9:00,12:00,0,0,1042
725,12:00,12:30,0,0,1043
726,9:00,12:30,0,0,1044
727,11:00,12:00,0,0,1045
728,12:00,12:30,0,0,1046
729,9:00,12:00,0,0,1047
730,12:00,13:00,0,0,1049
731,10:00,12:00,0,0,1050
732,12:00,13:00,0,0,1052
733,12:00,12:30,0,0,1054
734,10:00,12:00,0,0,1055
735,9:00,12:00,0,0,1056
736,10:00,12:00,0,0,1057
737,11:30,13:00,0,0,1058
738,9:00,12:00,0,0,1060
739,10:00,12:00,0,0,1062
740,9:00,11:00,0,0,1063
741,9:00,11:40,0,0,1064
742,11:00,12:00,0,0,1065
743,9:00,12:00,0,0,1066
744,9:00,12:00,0,0,1067
745,9:00,12:00,0,0,1068
746,12:00,12:30,0,0,1070
747,10:00,12:00,0,0,1073
748,8:30,9:00,0,0,1074
749,9:00,12:00,0,0,1075
750,9:00,12:00,0,0,1076
751,8:30,12:30,0,0,1077
752,11:00,13:00,0,0,1079
753,9:00,12:00,0,0,1082
754,12:30,13:30,0,0,1083
755,12:00,13:00,0,0,1084
756,11:00,12:00,0,0,1087
757,11:00,13:00,0,0,1090
758,9:00,12:00,0,0,1091
759,10:00,13:00,0,0,1094
760,9:00,13:00,0,0,1095
761,10:00,12:00,0,0,1096
762,12:00,12:30,0,0,1098
763,9:00,11:00,0,0,1099
764,9:00,11:40,0,0,1100
765,11:00,12:00,0,0,1101
766,11:00,12:00,0,0,1102
767,9:00,12:30,0,0,1103
768,9:00,12:00,0,0,1104
769,12:00,12:15,0,0,1105
770,12:00,13:00,0,0,1106
771,12:00,12:30,0,0,1107
772,9:30,11:30,0,0,1109
773,9:00,12:00,0,0,1110
774,11:30,12:00,0,0,1112
775,12:00,12:30,0,0,1115
776,11:00,12:00,0,0,1116
777,9:00,13:00,0,0,1119
778,9:00,12:45,0,0,1121
779,11:00,13:00,0,0,1123
780,11:00,12:30,0,0,1125
781,9:00,12:00,0,0,1126
782,12:30,13:00,0,0,1127
783,9:00,12:00,0,0,1128
784,12:00,12:30,0,0,1129
785,9:00,13:00,0,0,1134
786,9:00,12:30,0,0,1135
787,0:00,12:00,0,0,1136
788,11:00,13:00,0,0,1137
789,9:00,13:00,0,0,1139
790,11:00,12:00,0,0,1140
791,11:00,13:00,0,0,1141
792,9:00,13:00,0,0,1142
793,9:00,12:00,0,0,1143
794,11:30,12:30,0,0,1146
795,9:00,12:00,0,0,1149
796,9:00,12:00,0,0,1150
797,12:00,13:00,0,0,1151
798,9:00,12:00,0,0,1152
799,11:30,13:30,0,0,1153
800,9:00,13:00,0,0,1155
801,9:00,13:00,0,0,1156
802,12:00,13:00,0,0,1157
803,10:30,12:00,0,0,1160
804,12:00,14:00,0,0,1162
805,9:00,11:45,0,0,1164
806,9:00,12:00,0,0,1165
807,12:00,13:00,0,0,1166
808,9:00,12:00,0,0,1167
809,11:30,12:30,0,0,1169
810,11:30,12:30,0,0,1171
811,10:00,12:00,0,0,1172
812,9:00,12:30,0,0,1173
813,8:50,12:40,0,0,1174
814,11:30,12:30,0,0,1175
815,11:00,13:00,0,0,1178
816,9:00,13:00,0,0,1179
817,12:30,13:00,0,0,1180
818,10:00,12:00,0,0,1181
819,10:00,13:00,0,0,1182
820,12:00,14:00,0,0,1183
821,12:00,12:30,0,0,1184
822,9:00,12:00,0,0,1186
823,9:00,12:00,0,0,1187
824,11:00,12:00,0,0,1188
825,9:00,12:00,0,0,1189
826,9:00,11:00,0,0,1190
827,9:00,11:00,0,0,1191
828,9:00,13:00,0,0,1193
829,0:00,12:00,0,0,1194
830,9:00,12:00,0,0,1195
831,8:00,12:00,0,0,1196
832,9:00,9:15,0,0,1199
833,9:00,12:30,0,0,1201
834,9:00,11:30,0,0,1202
835,9:30,12:30,0,0,1203
836,11:00,12:00,0,0,1204
837,9:00,12:00,0,0,1205
838,9:00,12:00,0,0,1206
839,9:15,12:30,0,0,1207
840,12:00,13:00,0,0,1208
841,9:30,12:30,0,0,1210
842,10:00,12:00,0,0,1211
843,12:00,13:00,0,0,1212
844,11:00,12:00,0,0,1213
845,9:00,12:00,0,0,1214
846,9:30,11:30,0,0,1215
847,12:00,13:00,0,0,1217
848,9:00,12:00,0,0,1218
849,9:00,12:00,0,0,1219
850,9:00,12:00,0,0,1220
851,9:00,12:00,0,0,1221
852,9:00,12:30,0,0,1222
853,11:00,12:00,0,0,1224
854,11:00,13:00,0,0,1225
855,9:00,12:00,0,0,1226
856,10:00,13:30,0,0,1227
857,12:00,13:00,0,0,1228
858,11:00,12:00,0,0,1229
859,11:30,12:00,0,0,1230
860,9:00,12:00,0,0,1231
861,11:00,13:00,0,0,1232
